ID	SMILES
10118	[Na+].[Na+].[O-][S](=O)(=O)C1=CC=C2NC(\C(=O)C2=C1)=C/3NC4=CC=C(C=C4C3=O)[S]([O-])(=O)=O
10119	[Na+].[Na+].OC1=CC2=C(C=C(C=C2)[S]([O-])(=O)=O)C=C1[S]([O-])(=O)=O
10120	[Na+].[Na+].CC1=NN(C(=O)C1N=NC2=CC=C(C=C2)[S]([O-])(=O)=O)C3=CC(=C(C=C3Cl)[S]([O-])(=O)=O)Cl
10121	[Na+].[Na+].CC1=C(N)C=CC(=C1)C(C2=CC=C(NC3=CC=C(C=C3)[S]([O-])(=O)=O)C=C2)=C4C=CC(C=C4)=NC5=CC=C(C=C5[S](O)(=O)=O)[S]([O-])(=O)=O
10122	[Na+].[Na+].CC1=CC(=C(C=C1C)N=NC2=C(O)C(=CC3=C2C=CC(=C3)[S]([O-])(=O)=O)[S]([O-])(=O)=O)C
10123	[Na+].[Na+].F[Si--](F)(F)(F)(F)F
10124	[Na+].[Na+].CC1(C)SC2C(NC(=O)C(C3=CC=CC=C3)[S]([O-])(=O)=O)C(=O)N2C1C([O-])=O
10125	[Na+].[Na+].[O-][N+](=O)C1=CC=C(C=CC2=CC=C(C=C2[S]([O-])(=O)=O)[N+]([O-])=O)C(=C1)[S]([O-])(=O)=O
10126	[Na+].[Na+].[O-][N+](=O)C1=CC=C(C=CC2=CC=C(C=C2[S]([O-])(=O)=O)[N+]([O-])=O)C(=C1)[S]([O-])(=O)=O
10127	[Na+].[O-][N+]([O-])=O
10128	[Na+].COC1=CC(=NC(=N1)SC2=C(C([O-])=O)C(=CC=C2)Cl)OC
10129	[Na+].[O-]C(=O)CCl
10130	[Na+].[O-]C(=O)CF
10131	[Na+].CC([O-])=O
10132	[Na+].[O-]C1=CC=CC=C1
10133	[Na+].[O-][Cl](=O)=O
10134	[Na+].[O-][Cl]=O
10135	[Na+].[O-]N=O
10136	[Na+].[O-][S](=O)(=O)C=C
10137	[Na+].OC1=CC2=C(C=C1)C=C(C=C2)[S]([O-])(=O)=O
10138	[Na+].[O-][S](=O)(=O)C1=CC2=C(C=CC=C2)C=C1
10139	[Na+].CCCCC1=CC2=C(C=CC=C2C=C1)[S]([O-])(=O)=O
10140	[Na+].[O-][S](=O)(=O)CC=C
10141	[Na+].OCC[S]([O-])(=O)=O
10142	[Na+].CN(C[S]([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2
10143	[Na+].OC[S]([O-])(=O)=O
10144	[Na+].CO[S]([O-])(=O)=O
10145	[Na+].CCCCCCCCO[S]([O-])(=O)=O
10146	[Na+].[S-]C#N
10147	[Na+].[S-]C1=CC=CC=C1
10148	[Na+].[S-]C1=CC=CC=C1
10149	[Na+].CC(=C)C[S]([O-])(=O)=O
10150	[Na+].CC(=O)C([O-])=O
10151	[Na+].CC(=O)CC(C1=CC=CC=C1)C2=C([O-])C3=CC=CC=C3OC2=O
10152	[Na+].CC(C)(CO)C(O)C(=O)NCCC([O-])=O
10153	[Na+].CC(Cl)(Cl)C([O-])=O
10154	[Na+].CC1=CC=C(C(=C1)C)[S]([O-])(=O)=O
10155	[Na+].CC1=CC=C(C=C1)[S]([O-])(=O)=O
10156	[Na+].CC1=CC=CC=C1[S]([O-])(=O)=O
10157	[Na+].CCC1(CC)C(=O)NC(=NC1=O)[O-]
10158	[Na+].[O-]C(=O)C(Cl)(Cl)Cl
10159	[Na+].[O-]C(=O)C(Cl)Cl
10160	[Na+].[O-]C(=O)C1=C(C=CC(=C1)OC2=CC=C(C=C2Cl)C(F)(F)F)[N+]([O-])=O
10161	[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O
10162	[Na+].COC1=NC(=NC(=C1)OC)OC2=C(C([O-])=O)C(=CC=C2)OC3=NC(=CC(=N3)OC)OC
10163	[Na+].COC1=NN(C(=O)[N-][S](=O)(=O)C2=C(OC(F)(F)F)C=CC=C2)C(=O)N1C
10164	[Na+].F[B-](F)(F)F
10165	[Na+].F[B-](F)(F)F
10166	[Na+].N#C[N-]C#N
10167	[Na+].NC1=CC=C(C=C1)[S]([O-])(=O)=O
10168	O.O.[Na+].[O-]C1=NC(=O)N(Cl)C(=O)N1Cl
10169	O.O.O.[Na+].CC1=CC=C(C=C1)[S](=O)(=O)[N-]Cl
10170	O.[Na+].O=C1[N-][S](=O)(=O)C2=CC=CC=C12
10171	[Na+].[O-]C(=O)C1=CC(=CC=C1)[N+]([O-])=O
10172	[Na+].[O-]C1=C(C=CC=C1)[N+]([O-])=O
10173	[Na+].CC(=O)NC1=C(I)C(=C(I)C(=C1I)NC(C)=O)C([O-])=O
10174	[Na+].CCCCCCCCCCCC(=O)N(C)CC([O-])=O
10175	[Na+].[O-][S](=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC2CCCCC2
10176	[Na+].CCOC(=O)CC([O-])C(=O)OCC
10177	[Na+].OC(=O)C1=CC(=CC(=C1)C(O)=O)[S]([O-])(=O)=O
10178	[Na+].CC(C)C1=CC=C(C=C1)[S]([O-])(=O)=O
10179	[Na+].CCCCC(CC)CO[S]([O-])(=O)=O
10180	[Na+].O[S](=O)(=O)C1=CC=C(C=C1)N2N=C(CC2=O)C([O-])=O
10181	[Na+].OCCN1CCN(CC1)CC[S]([O-])(=O)=O
10182	[NH4+].[NH4+].OC(=O)CC(O)(CC([O-])=O)C([O-])=O
10183	[NH4+].[NH4+].[O-][S](=O)(=O)OO[S]([O-])(=O)=O
10184	[NH4+].NC([O-])=O
10185	[NH4+].[O-][Cl](=O)(=O)=O
10186	[NH4+].[O-][Cl](=O)(=O)=O
10187	[NH4+].N[S]([O-])(=O)=O
10188	[NH4+].[S-]C#N
10189	CC(C)(CO)[N+]([O-])=O
10190	NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O
10191	[O-][N+](=O)C1=CC2=C([NH]C=N2)C=C1
10192	CC1=NC(=C[N]1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O
10193	[O-][N+](=O)C1=CC=C2C(=O)NC(=O)C2=C1
10194	[O-][N+](=O)C1=CC=C2C(=O)OC(=O)C2=C1
10195	[O-][N+](=O)C1=CC2=CC=CN=C2C=C1
10196	[O-][N+](=O)C1=CC=CC2=CC=CN=C12
10197	[O-][N+](=O)C1=CC=CC=C1
10198	CCC[N+]([O-])=O
10199	CCC[N+]([O-])=O
10200	CCCC[N+]([O-])=O
10201	C[N+]([O-])=O
10202	C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=[NH+]2.[O-]C(=O)\C=C/C([O-])=O
10203	CCCC[P+](CC)(CCCC)CCCC.CCO[P]([O-])(=O)OCC
10204	[OH-].C[N+](C)(C)C
10205	[OH-].C[N+](C)(C)CC1=CC=CC=C1
10206	[OH-].C[N+](C)(C)CCO
10207	[Cl-].[Cl-].[SnH2++;v2]
10208	Br.CCCN1CN(C)C=C1
10209	Br.CCN1C=CN(C)C1C
10210	Br.CCCCN1CN(C)C=C1
10211	Br.CN1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4
10212	OC(=O)C(Br)(Br)Br
10213	BrC(Br)Br
10214	OC(=O)C(Br)Br
10215	OC(=O)C(Br)Br
10216	CC(C)Br
10217	CCC(C)Br
10218	ClC(Cl)(Cl)Br
10219	BrC1=C(Br)C(=C(Br)C(=C1Br)Br)Br
10220	BrC1=C(Br)C(=C(Br)C(=C1)OC2=CC(=C(Br)C(=C2Br)Br)Br)Br
10221	CC(C)(C1=CC(=C(OCC(Br)CBr)C(=C1)Br)Br)C2=CC(=C(OCC(Br)CBr)C(=C2)Br)Br
10222	BrC1=CC=C(Br)C=C1
10223	BrC1=CC=C(C=C1)C2=CC=CC=C2
10224	BrC1=CC=CC=C1
10225	BrC1=CC=C(OC2=CC=C(Br)C=C2)C=C1
10226	BrC1=CC=C(OC2=CC=CC=C2)C=C1
10227	BrCBr
10228	CCBr
10229	BrCC#N
10230	CCCBr
10231	BrCCCBr
10232	BrCCCCBr
10233	CCCCCBr
10234	BrCCCCCBr
10235	CCCCCCBr
10236	CCCCCCCCBr
10237	CCCCCCCCCCCCCCCCBr
10238	ClCCBr
10239	OCCCBr
10240	BrCCOC1=CC=CC=C1
10241	CCCCC(CC)C(O)C#C
10242	OC1(CCCCC1)C#C
10243	OCC#C
10244	C(CC1=CC=CC=C1)C2=CC=CC=C2
10245	C(OCC1=CC=CC=C1)C2=CC=CC=C2
10246	CC(C)=CC=O
10247	CC(C)=CCCC(C)=O
10248	CC(C)=CCCC(C)=O
10249	CC(C)=CCO
10250	CCC(C)=NO
10251	CCC(C)=NO
10252	CC1(C)C2CCC1(C)C(O)C2
10253	CC1(C)C2CCC(C)(C2)C1O
10254	CC1(C)CCCC2(C)C3CCC(C13)C2=C
10255	CC1(C)C2CCC1(C)C(O)C2
10256	C\C=C(/C)C=O
10257	CC(C)C12CC1C(C)C(=O)C2
10258	CO[P]([O-])(=O)OC.C[N]1C=C[N+](=C1)C
10259	CC[N]1C=C[N+](=C1)C.CC2=CC=C(C=C2)[S]([O-])(=O)=O
10260	CC[N]1C=C[N+](=C1)C.O[S]([O-])(=O)=O
10261	CCO[S]([O-])(=O)=O.CC[N]1C=C[N+](=C1)C
10262	CC[N]1C=C[N+](=C1)C.[N-]=C=NC#N
10263	CC[N]1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F
10264	CC[N]1C=C[N+](=C1C)C.[O-][S](=O)(=O)C(F)(F)F
10265	CCC[N]1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F
10266	C[Si](C)(C)Cl
10267	C[Si](C)(C)N[Si](C)(C)C
10268	C[Si](C)(C)O[Si](C)(C)C
10269	C[SiH](O[Si](C)(C)C)O[Si](C)(C)C
10270	C[Si](C)(O[Si](C)(C)C=C)C=C
10271	CO[Si](C)(C)OC
10272	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
10273	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1
10274	C[Sn](Cl)(Cl)Cl
10275	CNC(=O)ON=C(C)SC
10276	CC(C)=CC(=O)C=C(C)C
10277	CC(C)=CC(O)=O
10278	CC(CCO)CCC=C(C)C
10279	CC(=O)OC\C=C(C)/CCC=C(C)C
10280	CC(C)=CCC/C(C)=C/CO
10281	C/C=C(C)/C(=O)OC\C=C(C)\CCC=C(C)C
10282	CCCC(=O)OC\C=C(C)\CCC=C(C)C
10283	CC(=O)OC\C=C(C)\CCC=C(C)C
10284	CC(C)=CCC/C(C)=C/COC=O
10285	CC(CCO)CCC=C(C)C
10286	CC(CCO)CCC=C(C)C
10287	CC=C(C)C(=O)OCCC(C)CCC=C(C)C
10288	C/C=C(C)/C(C)=O
10289	C/C=C/C=C/C(O)=O
10290	C1C=CC2C3CC(C=C3)C12
10291	CC(=C)C(O)=O
10292	CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C
10293	COC(=O)C(C)=C
10294	CCOC(=O)C(C)=C
10295	CC(=C)C(=O)OCC1=CC=CC=C1
10296	CCCCCCCCCCCCOC(=O)C(C)=C
10297	CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(C)=C
10298	CC(=C)C(=O)OCCO
10299	CC(=C)C(N)=O
10300	CC(=C)C(N)=O
10301	CC(=C)C1=CC=CC=C1
10302	CC(=C)CC(C)(C)C
10303	CC(=C)CC(C)(C)C
10304	CCNCC(C)=C
10305	CC(=C)OC(C)=O
10306	ClC(Cl)=C
10307	CC(CCC=C(C)C)C=C
10308	CO[Si](OC)(OC)C=C
10309	CC/1=C\CCC(=C)C2CC(C)(C)C2CC1
10310	C=CC#N
10311	C=CC#N
10312	CC(=O)OC(C)(C)CCCC(=C)C=C
10313	CCCCCC(=O)C=C
10314	CC(=O)CC(C)(C)NC(=O)C=C
10315	CC(C)(C)OC(=O)C=C
10316	CCCCOC(=O)C=C
10317	CC(CCC=C(C)C)C=C
10318	NC(=O)C=C
10319	C=CC1=CC=C(C=C)C=C1
10320	C=CC1=CC=CC=C1C=C
10321	C=CCC1=CC=C2OCOC2=C1
10322	C=CCC1=CC=C2OCOC2=C1
10323	C=CCCC#N
10324	CCCCCCCCCCCC=C
10325	C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O
10326	C=CCNCC=C
10327	C=CCNCC=C
10328	C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C
10329	CCC(CO)(COCC=C)COCC=C
10330	C=COCC1CCC(CC1)COC=C
10331	OCCCCOC=C
10332	C=COCCOCCOC=C
10333	C1C=CC=C1
10334	C\1C\C=C/CC\C=C1
10335	C1CC(CC=C1)C2=CC=CC=C2
10336	C1CC2=CC=CC3=CC=CC1=C23
10337	O1C2=C(OC3=CC=CC=C13)C=CC=C2
10338	C1C2=C(C=CC=C2)C3=C1C=CC=C3
10339	C1=CC=C2C=CC=CC2=C1
10340	C1=CC=C2C=CC=CC2=C1
10341	C1=CC2=C(C=C1)N=CC=C2
10342	[NH]1C=NC2=C1C=CC=C2
10343	[NH]1C=NC2=C1C=CC=C2
10344	O1C2=C(C=CC=C2)C3=CC=CC=C13
10345	S1C=NC2=CC=CC=C12
10346	C(C1=CC=CC=C1)C2=CC=CC=C2
10347	C1CCCNCCC1
10348	C1=CC=NC=C1
10349	[NH]1C=CN=C1
10350	C1COCCO1
10351	C1CS1
10352	C1CCC2=NC=CN=C2C1
10353	C1CC2C3CCC(C3)C2C1
10354	C([N]1C=CC=C1)C2=CC=CO2
10355	C1CCC2(CCCCO2)OC1
10356	CC#N
10357	CC1CCC(C(O)C1)C(C)=C
10358	CC(O)COC(=O)C(C)=C
10359	CC(=C)C(=O)OCC1CO1
10360	CC(=C)C1CC=C(C)C(O)C1
10361	CC(CCO)CCCC(C)=C
10362	CC(C)CC(=O)C(C)=O
10363	CCCC(=O)C(C)=O
10364	CC(=O)C(C)=O
10365	CC(O)C(C)=O
10366	CC(=O)C1=CC=CC=N1
10367	CC(=O)C1=CC=CC=N1
10368	CC(=O)C1=NC=CN=C1
10369	CC(=O)C1=NC=CS1
10370	CC(=O)C1=NC=CS1
10371	CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2
10372	CCC(C)=O
10373	COC(=O)CC(C)=O
10374	CC(=O)CC(C)(C)C1CCCCC1
10375	CC(=O)CC(C)(C)O
10376	COC(C)(C)CC(C)=O
10377	CC(=O)CC(C)=O
10378	CC(=O)CC(C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3OC2=O
10379	CC(=O)CC(C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3OC2=O
10380	CC(=O)CCC(O)=O
10381	CC(=O)CCC(C)=O
10382	CC(=O)CCC1=CC2=C(OCO2)C=C1
10383	CC(=O)CCC1=CC=CC=C1
10384	CC(=O)CCC1=CC=CC=C1
10385	CCCCCC(C)=O
10386	CCCCCCCCCC(C)=O
10387	CC(=O)CCl
10388	CNC(C)=O
10389	CC(O)=O
10390	CC(=O)OC1CC2CCC1(C)C2(C)C
10391	CC(=O)OC(C)(C)C
10392	CC(=O)OC(C)(C)C1CCC(=CC1)C
10393	CC(=O)OC(C)=O
10394	CC(OC(C)=O)OC(C)=O
10395	CC(=O)OCC=C(C)C
10396	CC(=O)OC1C(C)(C)C2CCC1(C)C2
10397	CC(=O)OCC=CC1=CC=CC=C1
10398	CC(=O)OCC1=CC=C2OCOC2=C1
10399	CC(=O)OCC1=CC=CC=C1
10400	CCCOC(C)=O
10401	CC(=O)OCCC1=CC=CC=C1
10402	CC(=O)OCCC1CCCCC1
10403	CCCCOC(C)=O
10404	CC(=O)OCCCC1=CC=CC=C1
10405	CCCCCCCCCOC(C)=O
10406	CC(=O)OCCCCCCCCC=C
10407	CCCCCCCCCCOC(C)=O
10408	CC\C=C/CCCCCCCCCCOC(C)=O
10409	CC/C=C/CCCCCCCCCCOC(C)=O
10410	CC(=O)OCCOC(C)=O
10411	CCOCCOC(C)=O
10412	CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
10413	CNC(=O)O\N=C\C(C)(C)[S](C)=O
10414	CNC(=O)ON=CC(C)(C)SC
10415	CC(C)(C)C(=O)C(O)=O
10416	CC(C)(C)C(=O)C(Cl)Cl
10417	COC(=O)CC(=O)C(C)(C)C
10418	CC(C)(C)C(=O)CCl
10419	CC(C)(C)C(=O)CCl
10420	COC(=O)C(C)(C)C
10421	CCOC(=O)C(C)(C)C
10422	CC(=O)C(C)(C)C
10423	CC1=C(O)C(=CC(=C1)CCC(=O)OCCOCCOCCOC(=O)CCC2=CC(=C(O)C(=C2)C)C(C)(C)C)C(C)(C)C
10424	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C
10425	COC1=CC=C(O)C(=C1)C(C)(C)C
10426	CC(C)(C)C1=CC=CC(=C1)O
10427	CC(C)(C)C1=CC=C(C=O)C=C1
10428	CC(C)(C)C1=CC=C(CCOC2=NC=NC3=C2C=CC=C3)C=C1
10429	CC(C)(C)C1CCC(O)CC1
10430	CC(COC1=CC=C(C=C1)C(C)(C)C)O[S](=O)OCCCl
10431	CC(C)(C)C1=CC=CC=C1
10432	CC(C)(C)CC(C)(C)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)CC(C)(C)C)C=C1
10433	CC(C)(C)CC(C)(C)N
10434	CC(CCO)CC(C)(C)C
10435	CC(C)(C)Cl
10436	CC(C)(C)N
10437	CC(C)(C)NC(N)=O
10438	CC(C)(C)NCCO
10439	CC(=C)C(=O)OCCNC(C)(C)C
10440	COC(C)(C)C
10441	CC(C)(C)OC(=O)N1CC(F)CC1C(O)=O
10442	CC(C)(C)S
10443	CC(C)(C1=CC=CC=C1)C2=CC(=C(O)C(=C2)C(C)(C)C3=CC=CC=C3)[N]4N=C5C=CC=CC5=N4
10444	CC(C)(CC(O)=O)C(O)=O
10445	CCC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)CC)[N]2N=C3C=CC=CC3=N2
10446	CC(C)(CCC(O)=O)C(O)=O
10447	CC(C)(Cl)Cl
10448	CC(C)(CO)COC(=O)C(C)(C)CO
10449	CC(C)(CO)COC(=O)C(C)(C)CO
10450	CSC1=CC=C(C=C1)C(=O)C(C)(C)N2CCOCC2
10451	CC(C)(O)C(=O)C1=CC=C(OCCO)C=C1
10452	CC(CCCC(C)(C)O)C=C
10453	COC(C)(C)OC
10454	CCCCCCC(C)(C)S
10455	CC(C)C1CCC(C)CC1O
10456	CC(C)C1CCC(C)CC1O
10457	CC(C)C1CCC(C)CC1O
10458	CC(C)OC(=O)NC(C(C)C)C(=O)NC(C)C1=CC=C(C)C=C1
10459	CC(C)C(SC(C)=O)C(=O)NC1CC2=C(C=CC=C2)C3CCCC(N3C1=O)C(O)=O
10460	CC(C)C1CCC(C)CC1=O
10461	CC(C)C1CCC(C)CC1O
10462	CC(C)[N+]([O-])=O
10463	CC(C)C#N
10464	CC(C)C(=O)OC(=O)C(C)C
10465	CC(C)COC(=O)C(C)C
10466	CC(C)C(=O)OCC=CC1=CC=CC=C1
10467	CC(C)C(=O)OCCC1=CC=CC=C1
10468	CC(C)C(=O)OCCOC1=CC=CC=C1
10469	CC(C)C1=CC=CC(=C1)O
10470	CCC(=O)C1CC(CC=C1C)C(C)C
10471	CCNC(=O)C1CC(C)CCC1C(C)C
10472	CC(C)C1CCC(C)CC1O
10473	CC(C)C1CCC(C)CC1O
10474	CC(C)C1=CC=C(C=O)C=C1
10475	CC(C)C1=C(N)C(=CC=C1)C(C)C
10476	CC(C)C1=C(O)C=CC=C1
10477	CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN2CCOC2C(C)C
10478	CC(C)CC(C)=NO
10479	CCOC(=O)CC(C)C
10480	CC(C)CC(=O)OCC=C
10481	CC(C)CC(=O)OCC=C
10482	CC(C)CC(=O)OCC1=CC=CC=C1
10483	CC(C)CC(C)(C)C
10484	CC(C)CC(C)(N)C#N
10485	CC(C)CC(C)CC(=O)CC(C)C
10486	CC(C)CC(C)N
10487	CC(C)CC(O)CC(C)C
10488	CC(C)CC1=NC=CS1
10489	CCCC(C)C
10490	CCC(C)(CCC(C)C)C(O)=O
10491	CC(C)CCC(C)=O
10492	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(=C(C)C(=C2C)O)C
10493	CC(C)CCCC(C)CC=O
10494	CC(C)CCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCC(C)C)C(=C1)C(=O)OCCCCCCCC(C)C
10495	CC(C)CCCCCCN
10496	CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C
10497	CC(C)CCCCCOC(=O)C=C
10498	CC(C)CCO
10499	CC(C)CCOC(=O)CC(C)C
10500	CCCC(=O)OCCC(C)C
10501	CC(C)CCOCC1=CC=CC=C1
10502	CCSC(=O)N(CC(C)C)CC(C)C
10503	CC(C)CNCC(C)C
10504	CC(C)CO
10505	CC(C)COC(=O)CCCCC(=O)OCC(C)C
10506	CC(C)CON=O
10507	CC(C)N(C(C)C)C1=CC=CC=C1
10508	CC(C)N1C(=O)C2=C(N[S]1(=O)=O)C=CC=C2
10509	CC(C)N1C(=O)C2=C(N[S]1(=O)=O)C=CC=C2
10510	CCO[P](=S)(OCC)OC1=N[N](C(C)C)C(=N1)Cl
10511	CC(C)N1C(=O)C2=C(C=CC=C2)C1=O
10512	CC(C)NC(=O)C=C
10513	CC(C)NC(=O)NC(C)C
10514	CC(C)OC(=O)C1=CC=CC=C1
10515	CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C
10516	CC(C)OC(=O)CC1=CC=CC=C1
10517	CC(C)OC(=O)CCC(=O)OC(C)C
10518	CCCCCCCCCCCCCCCC(=O)OC(C)C
10519	CC(C)OC(C)C
10520	CC(C)OC=O
10521	CC(C)OC1=C(O)C=CC=C1
10522	CC(CN)CC(C)(C)CCN
10523	CCC(C)(N=NC(C)(CC)C#N)C#N
10524	CCC(C)C(=O)OCCC1=CC=CC=C1
10525	CCCC(C)CC
10526	CCC(C)CO
10527	CCC(C)CO
10528	CCC(C)COC(=O)CC(C)C
10529	CCC(C)NC(N)=O
10530	CCC(C)OC(C)CC
10531	CC(CCC(O)=O)C(O)=O
10532	CCCC(C)C(O)=O
10533	CCCC(C)C(O)CC
10534	CC(CCO)CCC1=CC=CC=C1
10535	CCCCC(C)C(O)=O
10536	CC(CCl)OC(C)CCl
10537	CC(Cl)(Cl)[N+]([O-])=O
10538	CC(Cl)(Cl)C(O)=O
10539	CC(Cl)(Cl)C(O)=O
10540	CC(Cl)(Cl)Cl
10541	CC(Cl)C(Cl)Cl
10542	CCC(C)Cl
10543	CC(Cl)CCl
10544	CC(COC(C)=O)OC(C)=O
10545	CC(COC1=CC=CC=C1)NN
10546	COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C
10547	CC(N)=O
10548	CCC(C)N
10549	CC(C)(O)C#CC(C)(C)O
10550	CC(C)=CCCC(C)(O)C=C
10551	CC(C)=CCCC(C)(O)C=C
10552	COC(=O)C(C)O
10553	CCOC(=O)C(C)O
10554	CCCOC(=O)C(C)O
10555	CC(O)C(CO)C(C)O
10556	CC(O)C1CCCCC1
10557	CC(O)CC(C)(C)O
10558	CC(O)CC(C)O
10559	CCCCCC(C)O
10560	CCCCCCC(C)O
10561	CC(O)CCO
10562	CC(O)CN
10563	CC(O)CNCC(C)O
10564	CC(O)CO
10565	CC(O)CO
10566	COCC(C)O
10567	CCCOCC(C)O
10568	CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2
10569	CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2
10570	CCOC(C)OCC
10571	CC(S)C(C)S
10572	CCC(C)S
10573	CC\C=C/CC/C=C/CO
10574	CC\C=C/CCCCO
10575	CC\C=C/CCO
10576	CC1=C(C=O)C(C)(C)CC=C1
10577	CC1=CC(=O)CCC1
10578	CC(=O)/C=C/C1=C(C)CCCC1(C)C
10579	CC(=O)C=CC1=C(C)CCCC1(C)C
10580	CC1=C(C=O)C(C)(C)CCC1
10581	CC1OC(=C(O)C1=O)C
10582	CC=CC(O)=O
10583	CC1(C)C(=O)C(C)(C)C1=O
10584	CC1(C)C(=O)NC(=O)NC1=O
10585	CC1=CCC(CC=O)C1(C)C
10586	CC1CC(O)CC(C)(C)C1
10587	CC1=CC(O)CC(C)(C)C1
10588	CCC(=O)\C=C\C1C(=CCCC1(C)C)C
10589	CC1(C)SC(C)(C)SC(C)(C)S1
10590	CN1C(=O)CC(C)(C1=O)C2=CC=CC=C2
10591	CCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O
10592	COCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O
10593	CC(C)C1(C)N=C(NC1=O)C2=NC=CC=C2C(O)=O
10594	CC(=C)C1CCC(C)(O)CC1
10595	CC1=CC(=O)NO1
10596	CC(=C)C1CCC(=CC1)C
10597	CC(=C)C1CC=C(C)C(=O)C1
10598	CC1CCC2C(C)(C)C3CC12CC=C3C
10599	CC(=C)C1CC=C(C)C(=O)C1
10600	CC(C)C1=CCC(=CC1)C
10601	CC1=CCC(CC1)C(C)(C)O
10602	CC1=CCC(CC1)C(C)(C)O
10603	CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O
10604	CC1=CNC(=S)NC1=O
10605	CCC(C)C1SC(C)C(=N1)C
10606	CC1OC1C2CCC3(C)OC3C2
10607	CC1=CC=CC(=C1C)[N+]([O-])=O
10608	CC1=CC=CC(=C1C)[N+]([O-])=O
10609	CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O
10610	CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O
10611	CC1=C(C=CC=C1Cl)[N+]([O-])=O
10612	CC1CCC(C(=O)C1)C(C)(C)S
10613	CC1=C(Cl)C=C(N)C(=C1)[S](O)(=O)=O
10614	CC1CC(=CC(C)C1C=O)C
10615	CC1=C(Br)C(=C(NC(=O)CN(CC(O)=O)CC(O)=O)C(=C1)C)C
10616	CC1=CC(=C(C)C=C1)C
10617	CC1=CC(=C(O)C(=C1)C)C
10618	CC1=CC(=C(O)C(=C1)C)C
10619	CC1=CC(=CC(=C1)C)C
10620	CC1=CC(=C(C(=C1)C)C(O)=O)C
10621	CC1=CC(=CC(=C1)C)[N+]([O-])=O
10622	CC1=CC(=C(N)C(=C1)C)Cl
10623	CC1=CC(=C(C=C1)[N+]([O-])=O)C
10624	CC1=CC(=C(C=C1)[N+]([O-])=O)C
10625	CC(=O)C1=C(C)C=C(C=C1C)C(C)(C)C
10626	CC1=CC(=CC=C1)Cl
10627	CC1=C(O)C=CC(=C1)Cl
10628	CC1=CC=C(N)C=C1C
10629	CC1=CC(=C(C)C=C1)O
10630	CC1=CC(=C(C)C=C1)O
10631	CC1=CC(=CC(=C1)O)C
10632	CC1=CC(=CC(=C1)O)C
10633	CC1=CC(=CC=C1)O
10634	CC1=CC(=CC=C1)O
10635	CCCC[N+]1=CC=C(C)C=C1.[O-][S](=O)(=O)C(F)(F)F
10636	CC1=CC=C2C=CC=NC2=C1
10637	CNC=NC1=CC=C(C)C=C1C
10638	CC1=CC=C(Br)C=C1
10639	CC1=CC=C(C)C(=C1C)O
10640	CC1=CC=C(C)C(=C1C)O
10641	CC1=CC(=C(C)C=C1)[N+]([O-])=O
10642	CC1=C(C)C=C(C=O)C=C1
10643	CC1=CC=C(C=C1)[N+]([O-])=O
10644	CC(=O)C1=CC=C(C)C=C1
10645	CC(=O)SCC(CC(=O)C1=CC=C(C)C=C1)C(O)=O
